t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
26.70000,240.00000,0.00000,0.00000,240.17285,0.12901,0.23402,0.17285,0.12901,0.23402
26.85000,240.00000,0.00000,0.00000,240.06181,-0.12241,-0.02789,0.06181,-0.12241,-0.02789
27.00000,240.00000,0.00000,0.00000,239.92475,-0.07939,-0.02156,-0.07525,-0.07939,-0.02156
27.15000,240.00000,0.00000,0.00000,239.94745,-0.14044,-0.43923,-0.05255,-0.14044,-0.43923
27.30000,240.00000,0.00000,0.00000,240.06648,0.31032,0.47390,0.06648,0.31032,0.47390
27.45000,240.00000,0.00000,0.00000,240.02870,0.20802,0.10457,0.02870,0.20802,0.10457
27.60000,240.00000,0.00000,0.00000,240.00337,-0.03491,-0.20188,0.00337,-0.03491,-0.20188
27.75000,240.00000,0.00000,0.00000,239.92584,-0.33143,-0.48903,-0.07416,-0.33143,-0.48903
27.90000,240.00000,0.00000,0.00000,240.17437,0.17973,0.34529,0.17437,0.17973,0.34529
28.05000,240.00000,0.00000,0.00000,239.94545,0.04130,0.26826,-0.05455,0.04130,0.26826
28.20000,240.00000,0.00000,0.00000,239.92373,-0.06092,0.01989,-0.07627,-0.06092,0.01989
28.35000,240.00000,0.00000,0.00000,239.97113,-0.11865,-0.34773,-0.02887,-0.11865,-0.34773
28.50000,240.00000,0.00000,0.00000,240.15209,0.26445,0.49298,0.15209,0.26445,0.49298
28.65000,240.00000,0.00000,0.00000,239.88200,0.01275,0.25112,-0.11800,0.01275,0.25112
28.80000,240.00000,0.00000,0.00000,239.94631,-0.05344,-0.07451,-0.05369,-0.05344,-0.07451
28.95000,240.00000,0.00000,0.00000,239.85393,0.01704,-0.39955,-0.14607,0.01704,-0.39955
29.10000,240.00000,0.00000,0.00000,240.07523,0.35919,0.38047,0.07523,0.35919,0.38047
